,Oil,Russia,China,Korea,Brazil,Mexico,US,Italy,France,German,Netherlands,UK
2020-05-11 00:00:00,0.6902867075654914,0.2772552989178852,0.150692554991027,0.188120535894507,0.4355216308420528,0.227073439010216,0.151303696,0.1751500659447223,0.1599304907970339,0.1585559528216536,0.1609016627652144,0.1351855086161666
2020-05-12 00:00:00,0.5982606730283567,0.3048104500691689,0.1702774260543858,0.1813630872467651,0.4729476871010697,0.2273887621675564,0.171041193,0.162686973133295,0.1488423064026107,0.141998344768595,0.1533260450293642,0.1237644614362533
2020-05-13 00:00:00,0.5688690946587988,0.3173987238454188,0.1832043260091774,0.1893909590407599,0.480438918642589,0.371843012338823,0.180854928,0.1773428441879068,0.1778506628489286,0.1720690647139985,0.1774744778441073,0.1516613411251096
2020-05-14 00:00:00,0.5518429040430957,0.3360258912017062,0.1855487454102547,0.2038920376847717,0.424108060754592,0.4018870737096551,0.178018192,0.2164330435210501,0.1943360501637264,0.1994984376949522,0.1887264202854615,0.1676699320743228
2020-05-15 00:00:00,0.5436561188144758,0.3252931395053954,0.1807475076974913,0.1856677659065934,0.3809248910514239,0.3867865446522417,0.168653891,0.1906664657643881,0.1854733105726334,0.1883284153064928,0.1805000404752671,0.1592839225513302
2020-05-18 00:00:00,0.5244397887585889,0.23611344543247,0.1559083373040418,0.1543659412123096,0.3720026087598423,0.2381197260209143,0.165068609,0.1735997280833209,0.1496744481721131,0.1751766804828456,0.1543011587145436,0.1376404134142591
2020-05-19 00:00:00,0.5056381685783634,0.238957507061341,0.1545916184039693,0.1434317700885564,0.3777868552417973,0.3291277986671342,0.168107259,0.1729654989981483,0.1593469188502625,0.1770059974613948,0.1574430463403816,0.1372419105722382
2020-05-20 00:00:00,0.4777059681370237,0.2075398693188827,0.1623532931467636,0.1467339716570969,0.3721754764570844,0.2002805263704447,0.153394687,0.1669008926351722,0.1481847928503834,0.1712495467958348,0.1577373052608758,0.1357389000634118
2020-05-21 00:00:00,0.5751259816839004,0.2259802570363817,0.1738094541259822,0.1500396463200815,0.3552822779459486,0.1992209547946878,0.15357985,0.1601348731230871,0.1637496140481122,0.1896209733066694,0.1638172937569778,0.1417927329626154
2020-05-22 00:00:00,0.4640373970535226,0.2167074364694019,0.1780810911116468,0.1500249246321274,0.3628817355089115,0.2011529393355728,0.147775545,0.1732053896258991,0.1659987360518903,0.1753297923582118,0.1675830316425476,0.1475017947028727
2020-05-25 00:00:00,0.4640373970535226,0.2167074364694019,0.1780810911116468,0.1500249246321274,0.3628817355089115,0.2011529393355728,0.147775545,0.1665626716407327,0.145929580939082,0.1599359855362267,0.1539092171958535,0.1475017947028727
2020-05-26 00:00:00,0.3882842074755901,0.1826321409721547,0.169685017421354,0.1384454158314049,0.3854443426205736,0.1829331983621399,0.154762888,0.1641797213645791,0.1444343365188138,0.1573020199652116,0.1455532348714813,0.1337458880534876
